22 4 0 0 0 0 0 0 0 0 0 0 1 1 3 1 1 0 0 0 1 0 1 1 0 1 0 0 
23 4 0 0 0 0 0 0 0 0 0 0 1 1 3 1 1 0 0 1 0 1 1 0 1 0 1 3 
24 4 0 0 0 0 0 1 1 1 1 1 0 0 3 0 1 1 0 1 0 1 1 0 1 0 1 3 
25 4 1 1 1 1 1 0 0 1 0 1 1 0 3 0 1 1 0 1 0 1 1 0 1 0 1 3 
26 4 0 0 1 0 1 1 0 1 0 1 1 0 3 0 1 1 0 1 0 1 0 0 1 0 1 3 
27 4 1 0 1 0 1 1 0 1 0 1 1 0 3 0 1 0 0 1 0 1 1 0 1 0 1 3 
28 4 1 0 1 0 1 1 0 1 0 1 0 0 3 0 1 1 0 1 0 1 0 0 0 0 0 3 
30 4 1 0 1 0 1 1 0 1 0 1 0 0 3 0 1 1 0 1 0 1 0 0 0 0 0 0 
31 4 1 0 1 0 1 1 0 1 0 1 1 0 3 0 1 0 0 1 0 1 1 0 1 0 1 0 
32 4 0 0 1 0 1 1 0 1 0 1 1 0 3 0 1 1 0 1 0 1 0 0 1 0 1 0 
33 4 1 1 1 1 1 0 0 1 0 1 1 0 3 0 1 1 0 1 0 1 1 0 1 0 1 0 
34 4 0 0 0 0 0 1 1 1 1 1 0 0 3 0 1 1 0 1 0 1 1 0 1 0 1 0 
35 4 0 0 0 0 0 0 0 0 0 0 1 1 3 1 1 0 0 1 0 1 1 0 1 0 1 0 
40 6 0 0 0 0 0 1 1 1 1 1 1 0 3 0 1 1 0 1 0 1 1 0 1 0 0 3 
3 1 0 0 0 0 0 1 1 1 0 0 0 0 3 0 0 1 0 1 0 0 1 0 0 0 0 3 
5 1 0 0 0 0 0 1 1 1 0 0 0 0 3 0 0 1 0 1 0 0 1 0 0 0 0 0 
9 1 1 1 1 1 1 0 1 0 0 0 0 1 3 1 1 0 1 0 0 0 0 1 1 1 0 0 
10 1 1 1 1 1 1 0 0 1 0 0 1 0 3 1 1 1 0 1 0 0 1 0 1 1 1 3 
20 1 1 1 1 1 1 0 0 1 0 0 1 0 3 1 1 1 0 1 0 0 1 0 1 1 1 0 
21 1 1 0 0 0 0 1 1 1 1 1 0 0 3 0 0 1 0 1 1 1 1 0 1 0 0 0 
29 2 1 0 0 0 0 1 1 1 1 1 1 0 3 0 1 1 0 1 0 1 1 0 0 0 0 3 
30 2 1 1 1 1 1 1 0 1 0 1 1 0 3 0 1 1 0 0 0 0 1 1 1 1 1 0 
31 2 1 0 0 0 0 1 1 1 1 1 1 0 3 0 1 1 0 1 0 1 1 0 0 0 0 0 
32 2 1 0 1 0 1 1 0 0 0 0 1 1 3 1 1 1 0 1 0 1 1 0 1 0 1 0 
33 2 1 1 0 1 0 0 1 0 0 0 0 1 3 1 1 0 1 0 1 0 0 1 0 1 0 0 
40 2 1 0 1 0 1 1 0 0 0 0 1 1 3 1 1 0 0 0 0 1 1 1 1 0 1 0 
5 2 0 0 0 0 0 0 0 0 0 0 1 1 3 1 1 1 0 1 0 0 1 0 1 1 1 0 
8 3 0 0 0 0 0 0 0 0 0 0 1 1 3 1 1 0 0 0 1 0 1 1 0 1 0 0 
9 3 0 0 0 0 0 0 0 0 0 0 1 1 3 1 1 1 0 0 0 1 1 1 1 0 1 0 
10 3 0 0 0 0 0 0 0 0 0 0 1 1 3 1 1 0 1 0 0 0 1 1 1 1 0 0 
11 3 0 0 0 0 0 0 0 0 0 0 1 1 3 1 1 0 0 1 0 0 1 1 1 1 1 3 
12 3 0 0 0 0 0 1 1 1 1 1 0 0 3 0 0 1 1 1 1 1 1 0 0 0 1 3 
18 5 0 0 1 0 0 0 0 1 1 1 0 0 3 0 0 0 0 1 1 1 0 0 0 0 1 3 
19 5 0 0 1 1 1 0 0 1 0 0 0 0 3 1 1 0 0 0 0 1 0 0 1 1 1 0 
20 5 0 1 1 1 0 0 1 0 0 0 0 1 3 1 0 0 0 0 1 0 0 1 1 1 0 0 
21 5 1 1 1 0 1 1 0 0 0 1 1 1 3 0 1 0 0 1 0 1 1 1 1 0 1 3 
22 5 1 0 0 0 1 1 1 1 0 1 0 0 3 0 1 1 1 1 0 1 0 0 1 0 0 3 
27 6 0 0 1 1 1 0 0 0 0 1 0 0 3 1 1 0 0 0 0 0 0 0 1 1 1 0 
28 6 0 1 1 1 0 0 0 0 1 0 0 1 3 1 1 0 0 0 0 0 0 1 1 1 1 0 
29 6 1 1 1 0 1 0 0 1 0 0 1 1 3 1 1 0 0 0 0 1 1 1 1 1 1 0 
30 6 1 1 0 1 1 0 1 0 0 0 1 1 3 1 1 0 0 0 1 0 1 1 1 1 0 0 
34 7 0 0 0 0 1 1 1 1 0 1 1 0 3 0 1 1 0 1 0 1 0 0 1 0 1 3 
35 7 1 1 1 0 1 1 0 1 0 1 1 0 3 0 1 0 0 1 0 1 1 0 1 0 1 3 
36 7 1 0 1 0 1 1 0 1 0 1 0 0 3 0 1 1 0 1 0 1 0 0 0 0 0 0 
37 7 1 1 1 0 1 1 0 1 0 1 1 0 3 0 1 0 0 1 0 1 1 0 1 0 1 0 
38 7 0 0 0 0 1 1 1 1 0 1 1 0 3 0 1 1 0 1 0 1 0 0 1 0 1 0 
40 7 0 1 1 1 1 0 0 0 0 0 1 1 3 1 0 0 1 0 1 0 1 1 0 1 0 0 
0 0 1 0 1 0 0 1 0 0 0 0 1 1 3 0 0 0 0 1 0 0 1 0 1 0 0 0 
7 2 0 1 1 1 0 0 1 0 0 0 0 1 3 1 1 0 0 0 0 0 1 1 1 1 1 0 
8 2 1 0 1 1 1 0 0 1 0 0 1 0 3 1 1 0 0 0 0 0 1 1 1 1 1 0 
9 2 1 0 1 0 0 1 0 1 1 1 0 0 3 0 0 1 0 1 1 1 0 0 0 0 0 0 
10 2 1 1 1 1 1 1 0 1 0 0 1 0 3 1 1 0 0 1 0 0 1 0 1 1 1 0 
11 2 0 0 0 0 0 1 1 1 1 1 1 0 3 0 0 1 0 1 1 1 0 0 1 0 0 0 
12 2 0 0 0 0 0 0 0 0 0 0 1 1 3 1 1 1 0 1 0 0 1 0 1 1 1 0 
13 2 0 0 0 0 0 0 0 0 0 0 1 1 3 1 1 0 1 0 1 0 0 1 0 1 1 0 
14 2 0 0 0 0 0 0 0 0 0 0 1 1 3 1 1 1 0 1 0 1 1 0 1 0 1 0 
15 2 0 0 0 0 0 0 0 0 0 0 1 1 3 1 1 0 1 0 1 0 0 1 0 1 0 0 
24 5 0 0 1 1 1 0 0 1 0 1 0 0 3 0 1 0 0 0 0 1 0 0 1 1 1 0 
25 5 0 0 0 0 0 0 0 1 1 1 0 0 3 0 1 0 0 1 0 1 0 0 0 0 1 0 
26 5 0 0 0 0 0 0 0 0 0 0 0 0 3 1 1 0 0 1 0 1 0 0 1 0 1 0 
27 5 0 0 0 0 0 0 0 0 0 0 0 1 3 1 1 0 1 0 1 0 0 1 0 1 0 0 
28 5 0 0 0 0 0 0 0 0 0 0 1 1 3 1 1 1 0 1 0 1 1 0 1 0 1 3 
29 5 0 0 0 0 0 1 1 1 1 1 1 0 3 0 1 1 0 1 0 1 0 0 1 0 1 3 
30 5 1 1 1 1 1 1 0 1 0 1 1 0 3 0 1 0 0 1 0 1 1 1 1 0 1 3 
31 5 1 0 1 0 1 1 0 1 0 1 0 0 3 0 1 1 1 1 0 1 0 0 0 0 0 3 
32 5 1 0 1 0 1 0 0 1 0 1 1 1 3 0 1 0 0 0 0 0 1 1 1 1 1 0 
33 5 1 0 1 0 1 1 0 1 0 1 0 0 3 0 1 1 1 1 0 1 0 0 0 0 0 0 
34 5 1 1 1 1 1 1 0 1 0 1 1 0 3 0 1 0 0 1 0 1 1 1 1 0 1 0 
35 5 0 0 0 0 0 1 1 1 1 1 1 0 3 0 1 1 0 1 0 1 0 0 1 0 1 0 
36 5 0 0 0 0 0 0 0 0 0 0 1 1 3 1 1 1 0 1 0 1 1 0 1 0 1 0 
37 5 0 0 0 0 0 0 0 0 0 0 1 1 3 1 1 0 1 0 1 0 0 1 0 1 0 0 
38 5 0 0 0 0 0 0 0 0 0 0 1 1 3 1 1 1 0 1 0 1 1 0 1 0 1 3 
39 5 0 0 0 0 0 1 1 1 1 1 1 0 3 0 1 1 0 1 0 1 1 0 1 0 0 3 
40 5 1 1 1 1 1 1 0 1 0 1 1 0 3 0 1 1 0 1 0 0 1 0 1 1 1 3 
0 0 1 0 1 0 0 1 0 1 0 0 1 0 3 0 0 1 0 1 0 0 0 0 1 0 0 3 
1 0 1 0 1 0 0 1 0 1 0 0 1 0 3 0 0 0 0 1 0 0 1 0 1 0 0 0 
2 0 1 0 1 0 0 1 0 1 0 0 1 0 3 0 0 1 0 1 0 0 0 0 1 0 0 0 
8 2 0 0 1 0 0 1 0 1 1 1 1 0 3 0 0 1 0 1 1 1 0 0 1 0 1 0 
12 3 0 1 1 1 0 0 0 0 0 0 1 1 3 1 0 0 1 0 0 0 0 1 1 1 0 0 
13 3 1 0 1 1 1 0 0 0 0 0 1 1 3 1 1 0 0 1 0 0 1 0 1 1 1 0 
14 3 1 1 0 1 1 0 0 0 0 0 1 1 3 1 1 0 0 0 1 0 1 1 0 1 1 0 
17 4 1 1 1 1 1 1 0 0 0 0 1 1 3 1 1 1 0 0 0 0 1 1 1 1 1 0 
18 4 1 1 1 1 1 0 1 0 0 0 0 1 3 1 1 0 1 0 0 0 0 1 1 1 1 0 
35 6 1 1 1 1 1 1 0 0 0 1 1 1 3 0 1 1 0 0 0 0 1 1 1 1 1 0 
36 6 0 1 1 1 1 0 1 0 0 0 0 1 3 1 0 0 1 0 0 0 0 1 1 1 1 0 
37 6 0 0 1 1 1 0 0 1 0 0 0 0 3 1 1 0 0 1 0 0 0 0 1 1 1 3 
38 6 0 0 1 0 0 0 0 1 1 1 0 0 3 0 0 0 0 1 1 1 0 0 1 0 0 3 
39 6 0 0 1 1 1 0 0 1 0 0 0 0 3 1 1 0 0 1 0 0 0 0 1 1 1 0 
40 6 0 1 1 1 0 0 1 0 0 0 0 1 3 1 1 0 1 0 0 0 0 1 1 1 0 0 
0 0 1 1 1 1 1 0 0 0 0 0 1 1 3 1 1 0 0 0 0 1 1 1 1 0 1 0 
1 0 1 1 1 1 1 0 0 0 0 0 1 1 3 1 0 0 0 0 1 0 1 1 0 1 0 0 
2 0 1 1 1 1 1 0 0 0 0 0 1 1 3 1 1 0 0 0 0 1 1 1 1 0 1 0 
3 0 1 1 1 1 1 0 0 0 0 0 1 1 3 1 1 0 0 0 0 0 1 1 1 1 0 0 
4 0 1 1 1 1 1 0 0 0 0 0 1 1 3 1 1 1 0 0 0 0 1 1 1 1 1 0 
11 1 0 0 1 0 0 1 1 1 1 1 0 0 3 0 1 1 0 1 0 1 1 0 1 0 1 0 
27 2 0 1 1 1 1 0 0 0 0 0 1 1 3 1 1 0 0 0 0 0 1 1 1 1 1 0 
28 2 1 1 1 1 1 0 0 0 0 1 1 1 3 1 1 0 0 0 0 0 1 1 1 1 1 0 
29 2 1 1 1 1 0 0 0 0 1 0 1 1 3 1 1 0 0 0 0 0 1 1 1 1 0 0 
33 2 1 1 0 1 0 0 0 0 0 0 1 1 3 1 0 0 0 0 1 0 1 1 1 1 1 0 
34 2 1 1 1 0 1 1 0 0 0 0 1 1 3 1 1 0 0 0 0 1 1 1 1 1 1 0 
35 2 0 1 1 1 0 0 1 0 0 0 0 1 3 1 1 0 0 0 0 0 1 1 1 1 1 0 
39 2 0 0 0 0 0 1 1 1 1 1 1 0 3 0 0 1 0 1 1 1 0 0 1 0 0 0 
40 2 0 0 0 0 0 0 0 0 0 0 1 1 3 1 1 1 0 1 0 0 1 0 1 1 1 0 
9 3 1 0 1 0 1 0 0 0 0 1 1 1 3 1 1 0 0 0 0 1 1 1 1 1 1 0 
10 3 0 1 0 1 1 0 0 0 1 0 1 1 3 1 1 0 0 0 1 0 1 1 1 1 1 0 
11 3 1 0 1 1 1 0 0 1 0 0 1 1 3 1 1 0 0 1 0 0 1 1 1 1 1 3 
12 3 0 0 1 0 0 1 1 1 1 1 0 0 3 0 0 1 1 1 1 1 1 0 0 0 1 3 
13 3 1 1 1 1 1 0 0 1 0 0 1 1 3 1 1 1 0 0 0 1 1 1 1 0 1 0 
14 3 1 1 1 1 1 0 0 0 1 0 1 1 3 1 1 0 1 0 0 0 0 1 1 1 0 0 
18 4 0 0 0 0 0 0 0 1 1 1 0 0 3 0 1 0 0 1 0 1 0 0 1 0 0 3 
26 5 0 0 1 0 1 0 0 1 0 1 0 0 3 0 0 0 0 1 1 1 0 0 0 0 0 0 
27 5 0 0 1 1 1 0 0 1 0 1 0 0 3 0 1 0 0 1 0 0 0 0 1 1 1 0 
28 5 0 0 0 0 0 0 0 1 1 1 0 0 3 0 1 0 0 1 0 1 0 0 1 0 0 0 
29 5 0 0 1 1 1 0 0 0 0 0 0 0 3 1 1 0 0 1 0 1 0 0 1 0 1 0 
30 5 0 1 1 1 1 0 0 0 0 0 0 1 3 1 1 0 1 0 1 0 0 1 0 1 1 0 
31 5 1 1 1 1 1 0 0 0 0 1 1 1 3 1 1 1 0 1 0 0 1 0 1 1 1 3 
32 5 0 0 0 0 1 1 1 1 1 1 1 0 3 0 0 1 0 1 1 1 1 0 0 0 1 3 
37 6 1 1 1 0 1 0 0 1 0 1 1 0 3 0 1 0 0 0 0 0 1 1 1 1 1 0 
38 6 1 0 0 0 1 1 1 1 0 1 0 0 3 0 1 1 0 1 0 1 0 0 0 0 0 0 
39 6 1 1 1 1 1 1 0 0 0 1 1 1 3 0 1 0 0 1 0 1 1 0 1 0 1 0 
40 6 1 1 1 1 1 0 1 0 0 0 0 1 3 1 0 0 0 0 1 0 1 1 0 1 0 0 
4 1 1 1 1 1 1 1 0 0 0 1 1 1 3 0 1 1 0 1 0 1 1 0 1 0 1 3 
5 1 1 0 0 0 1 1 1 1 0 1 1 0 3 0 1 1 0 1 0 1 0 0 0 0 1 0 
6 1 1 1 1 1 1 1 0 0 0 1 1 1 3 0 1 1 0 1 0 1 1 0 1 0 1 0 
7 1 0 1 1 1 1 0 1 0 0 0 0 1 3 1 0 0 1 0 1 0 0 1 0 1 0 0 
8 1 0 0 1 1 1 0 0 1 0 0 0 0 3 1 1 0 0 1 0 1 0 0 1 0 1 0 
9 1 0 0 0 0 0 0 0 1 1 1 0 0 3 0 0 0 0 1 1 1 0 0 1 0 1 0 
10 1 0 0 0 0 0 0 0 0 0 0 0 0 3 1 1 0 0 1 0 0 0 0 1 1 1 0 
11 1 0 0 0 0 0 0 0 0 0 0 0 1 3 1 1 0 1 0 0 0 0 1 1 1 0 0 
12 1 0 0 0 0 0 0 0 0 0 0 1 1 3 1 1 1 0 0 0 1 1 1 1 0 1 0 
18 3 1 1 1 1 1 1 0 1 0 0 1 0 3 1 1 1 0 0 0 0 1 1 1 1 1 0 
24 3 1 1 1 0 1 0 0 1 0 1 1 0 3 0 1 1 0 1 0 1 1 0 1 0 1 3 
25 3 0 0 1 0 1 1 0 1 0 1 1 0 3 0 1 1 0 1 0 1 0 0 0 0 1 3 
26 3 1 0 1 0 1 1 0 1 0 1 1 0 3 0 1 0 0 0 0 1 1 1 1 0 1 0 
27 3 0 0 1 0 1 1 0 1 0 1 1 0 3 0 1 1 0 1 0 1 0 0 0 0 1 0 
28 3 1 1 1 0 1 0 0 1 0 1 1 0 3 0 1 1 0 1 0 1 1 0 1 0 1 0 
34 3 1 1 1 1 1 1 0 1 0 0 1 0 3 1 1 1 0 0 0 0 1 1 1 1 1 0 
35 3 0 0 0 0 0 1 1 1 1 1 1 0 3 0 0 1 0 1 1 1 1 0 0 0 0 0 
36 3 0 0 0 0 0 0 0 0 0 0 1 1 3 1 1 1 0 1 0 0 1 0 1 1 1 0 
39 4 0 0 0 0 0 0 0 0 0 0 1 1 3 1 1 0 0 0 0 0 1 1 1 1 0 0 
1 0 0 0 1 0 0 1 0 1 0 0 1 0 3 0 0 1 0 1 0 0 1 0 0 0 0 0 
2 0 1 0 1 0 0 0 0 1 0 0 1 0 3 0 0 1 0 1 0 0 1 0 1 0 0 0 
3 0 0 0 1 0 0 1 0 1 0 0 0 0 3 0 0 1 0 1 0 0 1 0 1 0 0 0 
4 0 1 0 1 0 0 0 0 1 0 0 1 0 3 0 0 0 0 1 0 0 1 0 1 0 0 0 
5 0 1 0 1 0 0 1 0 1 0 0 0 0 3 0 0 1 0 1 0 0 0 0 1 0 0 0 
6 0 1 1 1 0 0 1 0 1 0 0 1 0 3 0 0 0 0 1 0 0 1 0 1 0 0 0 
7 0 0 0 0 0 0 1 1 1 0 0 1 0 3 0 0 1 0 1 0 0 0 0 1 0 0 0 
8 0 1 0 1 0 0 0 0 0 0 0 1 1 3 0 0 1 0 1 0 0 1 0 1 0 0 0 
9 0 0 1 0 1 0 0 0 0 0 0 1 1 3 1 0 0 1 0 1 0 0 1 0 1 0 0 
18 2 1 1 1 1 1 1 0 0 0 1 1 1 3 0 1 1 0 0 0 0 1 1 1 1 1 0 
19 2 1 1 1 1 1 0 1 0 0 0 0 1 3 1 0 0 1 0 0 0 0 1 1 1 1 0 
20 2 1 1 1 1 1 0 0 1 0 0 1 0 3 1 1 1 0 1 0 0 1 0 1 1 1 0 
21 2 0 0 0 0 0 1 1 1 1 1 0 0 3 0 0 1 0 1 1 1 1 0 1 0 0 0 
22 2 0 0 0 0 0 0 0 0 0 0 1 1 3 1 1 0 0 1 0 0 1 0 1 1 1 0 
38 8 1 0 1 0 1 1 0 1 0 1 1 0 3 0 1 1 0 1 0 0 1 0 1 1 1 3 
39 8 1 0 1 0 1 1 0 1 0 1 1 0 3 0 0 1 0 1 1 1 1 0 1 0 0 3 
40 8 1 0 1 0 1 1 0 1 0 0 1 0 3 1 1 1 0 1 0 0 1 0 1 1 1 3 
0 0 1 1 1 0 0 0 0 0 0 0 1 1 3 0 0 1 0 1 0 0 1 0 1 0 0 3 
1 0 0 0 0 0 0 1 1 1 0 0 1 0 3 0 0 1 0 1 0 0 1 0 0 0 0 3 
3 0 0 0 0 0 0 1 1 1 0 0 1 0 3 0 0 1 0 1 0 0 1 0 0 0 0 0 
4 0 1 1 1 0 0 0 0 0 0 0 1 1 3 0 0 1 0 1 0 0 1 0 1 0 0 0 
5 0 0 1 1 1 0 0 0 0 0 0 1 1 3 1 0 0 1 0 1 0 0 1 0 1 0 0 
18 3 1 1 1 1 1 1 0 0 0 1 1 1 3 0 1 1 0 1 0 0 1 0 1 1 1 3 
19 3 1 0 0 0 1 1 1 1 0 1 1 0 3 0 0 1 0 1 1 1 0 0 1 0 1 3 
23 4 1 0 1 0 0 1 0 1 1 1 0 0 3 0 1 1 0 1 0 1 0 0 0 0 1 0 
24 4 1 1 1 0 1 1 0 1 0 0 1 0 3 1 1 0 0 1 0 1 1 0 1 0 1 0 
25 4 1 0 0 0 1 1 1 1 0 1 1 0 3 0 0 1 0 1 1 1 0 0 1 0 1 0 
26 4 1 1 1 1 1 1 0 0 0 1 1 1 3 0 1 1 0 1 0 0 1 0 1 1 1 0 
27 4 1 1 1 1 1 0 1 0 0 0 0 1 3 1 0 0 1 0 1 0 0 1 0 1 1 0 
30 4 0 0 0 0 0 0 0 0 0 0 1 1 3 1 1 1 0 1 0 0 1 0 1 1 1 0 
31 4 0 0 0 0 0 0 0 0 0 0 1 1 3 1 1 0 1 0 1 0 0 1 0 1 1 0 
32 4 0 0 0 0 0 0 0 0 0 0 1 1 3 1 1 1 0 1 0 1 1 0 1 0 1 3 
35 5 1 0 1 0 1 1 0 1 0 1 0 0 3 0 1 1 0 1 0 1 1 0 1 0 0 3 
10 2 0 1 0 1 0 0 1 0 0 0 0 1 3 1 0 0 0 0 1 0 1 1 0 1 1 0 
11 2 1 0 1 0 1 1 0 0 0 1 1 1 3 0 1 0 0 1 0 0 1 0 1 1 1 3 
16 2 0 1 1 1 0 0 1 0 0 0 0 1 3 1 0 0 0 0 1 0 1 1 0 1 1 0 
28 3 0 1 0 1 1 0 0 0 0 0 1 1 3 1 0 0 0 0 0 0 0 0 0 0 0 0 
30 3 0 1 0 1 1 0 0 0 0 0 1 1 3 1 0 0 0 0 0 0 0 0 0 0 0 0 
31 3 1 0 1 0 1 1 0 0 0 0 1 1 3 1 1 0 0 0 0 0 0 0 0 0 0 0 
32 3 0 1 0 1 0 0 1 0 0 0 0 1 3 1 1 0 0 0 0 0 0 0 0 0 0 0 
5 2 0 0 0 0 0 0 0 0 0 0 1 1 3 1 1 0 0 1 0 0 1 1 1 1 1 0 
6 2 0 0 0 0 0 0 0 0 0 0 1 1 3 1 1 0 1 0 0 0 1 1 1 1 1 0 
7 2 0 0 0 0 0 0 0 0 0 0 1 1 3 1 1 1 0 0 0 0 1 1 1 1 1 0 
8 2 0 0 0 0 0 0 0 0 0 0 1 1 3 1 1 0 0 0 0 0 1 1 1 1 0 0 
11 3 0 0 0 0 0 0 0 0 0 0 1 1 3 1 1 0 0 1 0 0 1 0 1 1 1 0 
21 3 0 0 0 0 0 0 0 0 0 0 1 1 3 1 1 0 0 1 0 0 1 0 1 1 1 3 
22 3 0 0 0 0 0 1 1 1 1 1 0 0 3 0 0 1 0 1 1 1 1 0 0 0 1 3 
23 3 1 1 1 1 1 0 0 1 0 0 1 0 3 1 1 1 0 0 0 1 1 1 1 0 1 0 
34 6 1 1 1 1 1 0 1 0 0 0 0 1 3 1 0 0 1 0 1 0 0 1 0 1 0 0 
2 0 0 0 1 1 1 0 0 1 0 0 0 0 3 1 1 0 0 1 0 1 0 0 1 0 1 0 
13 4 0 0 0 0 0 0 0 0 0 0 1 1 3 1 1 0 1 0 0 0 1 1 1 1 1 0 
14 4 0 0 0 0 0 0 0 0 0 0 1 1 3 1 1 1 0 0 0 0 1 1 1 1 1 0 
15 4 0 0 0 0 0 0 0 0 0 0 1 1 3 1 1 0 0 0 0 0 1 1 1 1 0 0 
16 4 0 0 0 0 0 0 0 0 0 0 1 1 3 1 1 0 0 0 0 1 1 1 1 0 1 0 
17 4 0 0 0 0 0 0 0 0 0 0 1 1 3 1 1 0 0 0 1 0 1 1 0 1 1 0 
34 5 1 1 1 1 1 1 0 0 0 1 1 1 3 0 1 1 0 0 0 0 1 1 1 1 1 0 
35 5 1 1 1 1 1 0 1 0 0 0 0 1 3 1 0 0 1 0 0 0 0 1 1 1 1 0 
9 0 1 0 1 0 0 1 0 1 1 1 1 0 3 0 0 1 0 1 1 1 0 0 0 0 0 0 
10 0 1 0 1 0 1 1 0 1 0 0 1 0 3 1 1 1 0 1 0 0 1 0 1 1 1 0 
11 0 1 0 1 0 1 1 0 1 0 1 1 0 3 0 0 1 0 1 1 1 1 0 1 0 0 0 
12 0 1 0 1 0 1 1 0 1 0 1 1 0 3 0 1 1 0 1 0 0 1 0 1 1 1 0 
13 0 0 0 1 0 1 1 0 1 0 1 1 0 3 0 1 1 0 1 0 1 1 0 1 0 0 0 
14 0 1 1 1 1 1 0 0 1 0 1 1 0 3 0 1 1 0 1 0 1 1 0 1 0 1 0 
15 0 1 0 0 0 0 1 1 1 1 1 0 0 3 0 1 1 0 1 0 1 1 0 1 0 1 0 
32 1 0 0 0 0 0 0 0 0 0 0 1 1 3 1 1 0 0 1 0 0 1 1 1 1 1 0 
33 1 0 0 0 0 0 0 0 0 0 0 1 1 3 1 1 0 1 0 0 0 1 1 1 1 1 0 
37 3 0 0 0 0 0 0 0 0 0 0 1 1 3 1 1 0 0 0 1 0 1 1 0 1 1 0 
38 3 0 0 0 0 0 0 0 0 0 0 1 1 3 1 1 0 0 1 0 0 1 0 1 1 1 3 
39 3 0 0 0 0 0 1 1 1 1 1 0 0 3 0 0 1 0 1 1 1 1 0 1 0 0 3 
5 1 1 1 1 1 0 0 1 0 0 0 0 1 3 1 1 0 1 0 0 0 0 1 1 1 1 0 
8 2 1 0 1 0 0 0 0 0 0 0 1 1 3 0 0 0 0 0 0 0 1 1 1 0 0 0 
9 2 1 1 0 1 0 0 0 0 0 0 1 1 3 1 0 0 0 0 0 0 1 1 1 1 0 0 
10 2 1 1 1 0 1 1 0 0 0 0 1 1 3 1 1 1 0 0 0 0 1 1 1 1 1 0 
