68;168;268;1
67,9;167,9;267,9;1
67,8;167,8;267,8;1
67,7;167,7;267,7;1
67,6;167,6;267,6;1
67,5;167,5;267,5;1
67,4;167,4;267,4;1
67,3;167,3;267,3;1
67,2;167,2;267,2;1
67,1;167,1;267,1;1
67;167;267;1
66,9;166,9;266,9;1
66,8;166,8;266,8;1
66,7;166,7;266,7;1
66,6;166,6;266,6;1
66,5;166,5;266,5;1
66,4;166,4;266,4;1
66,3;166,3;266,3;1
66,2;166,2;266,2;1
66,1;166,1;266,1;1
66;166;266;1
65,9;165,9;265,9;1
65,8;165,8;265,8;1
65,7;165,7;265,7;1
65,6;165,6;265,6;1
65,5;165,5;265,5;1
65,4;165,4;265,4;1
65,3;165,3;265,3;1
65,2;165,2;265,2;1
65,1;165,1;265,1;1
65;165;265;1
64,9;164,9;264,9;1
64,8;164,8;264,8;1
64,7;164,7;264,7;1
64,6;164,6;264,6;1
64,5;164,5;264,5;1
64,4;164,4;264,4;1
64,3;164,3;264,3;1
64,2;164,2;264,2;1
64,1;164,1;264,1;1
64;164;264;1
63,9;163,9;263,9;1
63,8;163,8;263,8;1
63,7;163,7;263,7;1
63,6;163,6;263,6;1
63,5;163,5;263,5;1
63,4;163,4;263,4;1
63,3;163,3;263,3;1
63,2;163,2;263,2;1
63,1;163,1;263,1;1
63;163;263;1
62,9;162,9;262,9;1
62,8;162,8;262,8;1
62,7;162,7;262,7;1
62,6;162,6;262,6;1
62,5;162,5;262,5;1
62,4;162,4;262,4;1
62,3;162,3;262,3;1
62,2;162,2;262,2;1
62,1;162,1;262,1;1
62;162;262;1
61,9;161,9;261,9;1
61,8;161,8;261,8;1
61,7;161,7;261,7;1
61,6;161,6;261,6;1
61,5;161,5;261,5;1
61,4;161,4;261,4;1
61,3;161,3;261,3;1
61,2;161,2;261,2;1
61,1;161,1;261,1;1
61;161;261;1
60,9;160,9;260,9;1
60,8;160,8;260,8;1
60,7;160,7;260,7;1
60,6;160,6;260,6;1
60,5;160,5;260,5;1
60,4;160,4;260,4;1
60,3;160,3;260,3;1
60,2;160,2;260,2;1
60,1;160,1;260,1;1
60;160;260;1
59,9;159,9;259,9;1
59,8;159,8;259,8;1
59,7;159,7;259,7;1
59,6;159,6;259,6;1
59,5;159,5;259,5;1
59,4;159,4;259,4;1
59,3;159,3;259,3;1
59,2;159,2;259,2;1
59,1;159,1;259,1;1
59;159;259;1
58,9;158,9;258,9;1
58,8;158,8;258,8;1
58,7;158,7;258,7;1
58,6;158,6;258,6;1
58,5;158,5;258,5;1
58,4;158,4;258,4;1
58,3;158,3;258,3;1
58,2;158,2;258,2;1
58,1;158,1;258,1;1
58;158;258;1
57,9;157,9;257,9;1
57,8;157,8;257,8;1
57,7;157,7;257,7;1
57,6;157,6;257,6;1
57,5;157,5;257,5;1
57,4;157,4;257,4;1
57,3;157,3;257,3;1
57,2;157,2;257,2;1
57,1;157,1;257,1;1
57;157;257;1
56,9;156,9;256,9;1
56,8;156,8;256,8;1
56,7;156,7;256,7;1
56,6;156,6;256,6;1
56,5;156,5;256,5;1
56,4;156,4;256,4;1
56,3;156,3;256,3;1
56,2;156,2;256,2;1
56,1;156,1;256,1;1
56;156;256;1
55,9;155,9;255,9;1
55,8;155,8;255,8;1
55,7;155,7;255,7;1
55,6;155,6;255,6;1
55,5;155,5;255,5;1
55,4;155,4;255,4;1
55,3;155,3;255,3;1
55,2;155,2;255,2;1
55,1;155,1;255,1;1
55;155;255;1
54,9;154,9;254,9;1
54,8;154,8;254,8;1
54,7;154,7;254,7;1
54,6;154,6;254,6;1
54,5;154,5;254,5;1
54,4;154,4;254,4;1
54,3;154,3;254,3;1
54,2;154,2;254,2;1
54,1;154,1;254,1;1
54;154;254;1
53,9;153,9;253,9;1
53,8;153,8;253,8;1
53,7;153,7;253,7;1
53,6;153,6;253,6;1
53,5;153,5;253,5;1
53,4;153,4;253,4;1
53,3;153,3;253,3;1
53,2;153,2;253,2;1
53,1;153,1;253,1;1
53;153;253;1
52,9;152,9;252,9;1
52,8;152,8;252,8;1
52,7;152,7;252,7;1
52,6;152,6;252,6;1
52,5;152,5;252,5;1
52,4;152,4;252,4;1
52,3;152,3;252,3;1
52,2;152,2;252,2;1
52,1;152,1;252,1;1
52;152;252;1
51,9;151,9;251,9;1
51,8;151,8;251,8;1
51,7;151,7;251,7;1
51,6;151,6;251,6;1
51,5;151,5;251,5;1
51,4;151,4;251,4;1
51,3;151,3;251,3;1
51,2;151,2;251,2;1
51,1;151,1;251,1;1
51;151;251;1
50,9;150,9;250,9;1
50,8;150,8;250,8;1
50,7;150,7;250,7;1
50,6;150,6;250,6;1
50,5;150,5;250,5;1
50,4;150,4;250,4;1
50,3;150,3;250,3;1
50,2;150,2;250,2;1
50,1;150,1;250,1;1
50;150;250;1
49,9;149,9;249,9;1
49,8;149,8;249,8;1
49,7;149,7;249,7;1
49,6;149,6;249,6;1
49,5;149,5;249,5;1
49,4;149,4;249,4;1
49,3;149,3;249,3;1
49,2;149,2;249,2;1
49,1;149,1;249,1;1
49;149;249;1
48,9;148,9;248,9;1
48,8;148,8;248,8;1
48,7;148,7;248,7;1
48,6;148,6;248,6;1
48,5;148,5;248,5;1
48,4;148,4;248,4;1
48,3;148,3;248,3;1
48,2;148,2;248,2;1
48,1;148,1;248,1;1
48;148;248;1
47,9;147,9;247,9;1
47,8;147,8;247,8;1
47,7;147,7;247,7;1
47,6;147,6;247,6;1
47,5;147,5;247,5;1
47,4;147,4;247,4;1
47,3;147,3;247,3;1
47,2;147,2;247,2;1
47,1;147,1;247,1;1
47;147;247;1
46,9;146,9;246,9;1
46,8;146,8;246,8;1
46,7;146,7;246,7;1
46,6;146,6;246,6;1
46,5;146,5;246,5;1
46,4;146,4;246,4;1
46,3;146,3;246,3;1
46,2;146,2;246,2;1
46,1;146,1;246,1;1
46;146;246;1
45,9;145,9;245,9;1
45,8;145,8;245,8;1
45,7;145,7;245,7;1
45,6;145,6;245,6;1
45,5;145,5;245,5;1
45,4;145,4;245,4;1
45,3;145,3;245,3;1
45,2;145,2;245,2;1
45,1;145,1;245,1;1
45;145;245;1
44,9;144,9;244,9;1
44,8;144,8;244,8;1
44,7;144,7;244,7;1
44,6;144,6;244,6;1
44,5;144,5;244,5;1
44,4;144,4;244,4;1
44,3;144,3;244,3;1
44,2;144,2;244,2;1
44,1;144,1;244,1;1
44;144;244;1
43,9;143,9;243,9;1
43,8;143,8;243,8;1
43,7;143,7;243,7;1
43,6;143,6;243,6;1
43,5;143,5;243,5;1
43,4;143,4;243,4;1
43,3;143,3;243,3;1
43,2;143,2;243,2;1
43,1;143,1;243,1;1
43;143;243;1
42,9;142,9;242,9;1
42,8;142,8;242,8;1
42,7;142,7;242,7;1
42,6;142,6;242,6;1
42,5;142,5;242,5;1
42,4;142,4;242,4;1
42,3;142,3;242,3;1
42,2;142,2;242,2;1
42,1;142,1;242,1;1
42;142;242;1
41,9;141,9;241,9;1
41,8;141,8;241,8;1
41,7;141,7;241,7;1
41,6;141,6;241,6;1
41,5;141,5;241,5;1
41,4;141,4;241,4;1
41,3;141,3;241,3;1
41,2;141,2;241,2;1
41,1;141,1;241,1;1
41;141;241;1
40,9;140,9;240,9;1
40,8;140,8;240,8;1
40,7;140,7;240,7;1
40,6;140,6;240,6;1
40,5;140,5;240,5;1
40,4;140,4;240,4;1
40,3;140,3;240,3;1
40,2;140,2;240,2;1
40,1;140,1;240,1;1
