0,275;17,7;53;0
0,276;17,8;53,3;0
0,277;17,9;53,6;0
0,278;18;53,9;0
0,279;18,1;54,2;0
0,28;18,2;54,5;0
0,281;18,3;54,8;0
0,282;18,4;55,1;0
0,283;18,5;55,4;0
0,284;18,6;55,7;0
0,285;18,7;56;0
0,286;18,8;56,3;0
0,287;18,9;56,6;0
0,288;19;56,9;0
0,289;19,1;57,2;0
0,29;19,2;57,5;0
0,291;19,3;57,8;0
0,292;19,4;58,1;0
0,293;19,5;58,4;0
0,294;19,6;58,7;0
0,295;19,7;59;0
0,296;19,8;59,3;0
0,297;19,9;59,6;0
0,298;20;59,9;0
0,299;20,1;60,2;0
0,3;20,2;60,5;0
0,301;20,3;60,8;0
0,302;20,4;61,1;0
0,303;20,5;61,4;0
0,304;20,6;61,7;0
0,305;20,7;62;0
0,306;20,8;62,3;0
0,307;20,9;62,6;0
0,308;21;62,9;0
0,309;21,1;63,2;0
0,31;21,2;63,5;0
0,311;21,3;63,8;0
0,312;21,4;64,1;0
0,313;21,5;64,4;0
0,314;21,6;64,7;0
0,315;21,7;65;0
0,316;21,8;65,3;0
0,317;21,9;65,6;0
0,318;22;65,9;0
0,319;22,1;66,2;0
0,32;22,2;66,5;0
0,321;22,3;66,8;0
0,322;22,4;67,1;0
0,323;22,5;67,4;0
0,324;22,6;67,7;0
0,325;22,7;68;0
0,326;22,8;68,3;0
0,327;22,9;68,6;0
0,328;23;68,9;0
0,329;23,1;69,2;0
0,33;23,2;69,5;0
0,331;23,3;69,8;0
0,332;23,4;70,1;0
0,333;23,5;70,4;0
0,334;23,6;70,7;0
0,335;23,7;71;0
0,336;23,8;71,3;0
0,337;23,9;71,6;0
0,338;24;71,9;0
0,339;24,1;72,2;0
0,34;24,2;72,5;0
0,341;24,3;72,8;0
0,342;24,4;73,1;0
0,343;24,5;73,4;0
0,344;24,6;73,7;0
0,345;24,7;74;0
0,346;24,8;74,3;0
0,347;24,9;74,6;0
0,348;25;74,9;0
0,349;25,1;75,2;0
1;27,1;75,6;1
1,1;29,1;76;1
1,2;31,1;76,4;1
1,3;33,1;76,8;1
1,4;35,1;77,2;1
1,5;37,1;77,6;1
1,6;39,1;78;1
1,7;41,1;78,4;1
1,8;43,1;78,8;1
1,9;45,1;79,2;1
2;47,1;79,6;1
2,1;49,1;80;1
2,2;51,1;80,4;1
2,3;53,1;80,8;1
2,4;55,1;81,2;1
2,5;57,1;81,6;1
2,6;59,1;82;1
2,7;61,1;82,4;1
2,8;63,1;82,8;1
2,9;65,1;83,2;1
3;67,1;83,6;1
3,1;69,1;84;1
3,2;71,1;84,4;1
3,3;73,1;84,8;1
3,4;75,1;85,2;1
3,5;77,1;85,6;1
3,6;79,1;86;1
3,7;81,1;86,4;1
3,8;83,1;86,8;1
3,9;85,1;87,2;1
4;87,1;87,6;1
4,1;89,1;88;1
4,2;91,1;88,4;1
4,3;93,1;88,8;1
4,4;95,1;89,2;1
4,5;97,1;89,6;1
4,6;99,1;90;1
4,7;101,1;90,4;1
4,8;103,1;90,8;1
4,9;105,1;91,2;1
5;107,1;91,6;1
5,1;109,1;92;1
5,2;111,1;92,4;1
5,3;113,1;92,8;1
5,4;115,1;93,2;1
5,5;117,1;93,6;1
5,6;119,1;94;1
5,7;121,1;94,4;1
5,8;123,1;94,8;1
5,9;125,1;95,2;1
6;127,1;95,6;1
6,1;129,1;96;1
6,2;131,1;96,4;1
6,3;133,1;96,8;1
6,4;135,1;97,2;1
6,5;137,1;97,6;1
6,6;139,1;98;1
6,7;141,1;98,4;1
6,8;143,1;98,8;1
6,9;145,1;99,2;1
7;147,1;99,6;1
7,1;149,1;100;1
7,2;151,1;100,4;1
7,3;153,1;100,8;1
7,4;155,1;101,2;1
7,5;157,1;101,6;1
7,6;159,1;102;1
7,7;161,1;102,4;1
7,8;163,1;102,8;1
7,9;165,1;103,2;1
8;167,1;103,6;1
8,1;169,1;104;1
8,2;171,1;104,4;1
8,3;173,1;104,8;1
8,4;175,1;105,2;1
8,5;177,1;105,6;1
8,6;179,1;106;1
8,7;181,1;106,4;1
8,8;183,1;106,8;1
8,9;185,1;107,2;1
9;187,1;107,6;1
9,1;189,1;108;1
9,2;191,1;108,4;1
9,3;193,1;108,8;1
9,4;195,1;109,2;1
9,5;197,1;109,6;1
9,6;199,1;110;1
9,7;201,1;110,4;1
9,8;203,1;110,8;1
9,9;205,1;111,2;1
10;207,1;111,6;1
10,1;209,1;112;1
10,2;211,1;112,4;1
10,3;213,1;112,8;1
10,4;215,1;113,2;1
10,5;217,1;113,6;1
10,6;219,1;114;1
10,7;221,1;114,4;1
10,8;223,1;114,8;1
10,9;225,1;115,2;1
11;227,1;115,6;1
11,1;229,1;116;1
11,2;231,1;116,4;1
11,3;233,1;116,8;1
11,4;235,1;117,2;1
11,5;237,1;117,6;1
11,6;239,1;118;1
11,7;241,1;118,4;1
11,8;243,1;118,8;1
11,9;245,1;119,2;1
12;247,1;119,6;1
12,1;249,1;120;1
12,2;251,1;120,4;1
12,3;253,1;120,8;1
12,4;255,1;121,2;1
12,5;257,1;121,6;1
12,6;259,1;122;1
12,7;261,1;122,4;1
12,8;263,1;122,8;1
12,9;265,1;123,2;1
13;267,1;123,6;1
13,1;269,1;124;1
13,2;271,1;124,4;1
13,3;273,1;124,8;1
13,4;275,1;125,2;1
13,5;277,1;125,6;1
13,6;279,1;126;1
13,7;281,1;126,4;1
13,8;283,1;126,8;1
13,9;285,1;127,2;1
14;287,1;127,6;1
14,1;289,1;128;1
14,2;291,1;128,4;1
14,3;293,1;128,8;1
14,4;295,1;129,2;1
14,5;297,1;129,6;1
14,6;299,1;130;1
14,7;301,1;130,4;1
14,8;303,1;130,8;1
14,9;305,1;131,2;1
15;307,1;131,6;1
15,1;309,1;132;1
15,2;311,1;132,4;1
15,3;313,1;132,8;1
15,4;315,1;133,2;1
15,5;317,1;133,6;1
15,6;319,1;134;1
15,7;321,1;134,4;1
15,8;323,1;134,8;1
15,9;325,1;135,2;1
16;327,1;135,6;1
16,1;329,1;136;1
16,2;331,1;136,4;1
16,3;333,1;136,8;1
16,4;335,1;137,2;1
16,5;337,1;137,6;1
16,6;339,1;138;1
16,7;341,1;138,4;1
16,8;343,1;138,8;1
16,9;345,1;139,2;1
17;347,1;139,6;1
17,1;349,1;140;1
17,2;351,1;140,4;1
17,3;353,1;140,8;1
17,4;355,1;141,2;1
17,5;357,1;141,6;1
17,6;359,1;142;1
17,7;361,1;142,4;1
17,8;363,1;142,8;1
17,9;365,1;143,2;1
18;367,1;143,6;1
18,1;369,1;144;1
18,2;371,1;144,4;1
18,3;373,1;144,8;1
18,4;375,1;145,2;1
18,5;377,1;145,6;1
18,6;379,1;146;1
18,7;381,1;146,4;1
18,8;383,1;146,8;1
18,9;385,1;147,2;1
19;387,1;147,6;1
19,1;389,1;148;1
19,2;391,1;148,4;1
19,3;393,1;148,8;1
19,4;395,1;149,2;1
19,5;397,1;149,6;1
19,6;399,1;150;1
19,7;401,1;150,4;1
19,8;403,1;150,8;1
19,9;405,1;151,2;1
20;407,1;151,6;1
20,1;409,1;152;1
20,2;411,1;152,4;1
20,3;413,1;152,8;1
20,4;415,1;153,2;1
20,5;417,1;153,6;1
20,6;419,1;154;1
20,7;421,1;154,4;1
20,8;423,1;154,8;1
20,9;425,1;155,2;1
21;427,1;155,6;1
21,1;429,1;156;1
21,2;431,1;156,4;1
21,3;433,1;156,8;1
21,4;435,1;157,2;1
21,5;437,1;157,6;1
21,6;439,1;158;1
21,7;441,1;158,4;1
21,8;443,1;158,8;1
21,9;445,1;159,2;1
22;447,1;159,6;1
22,1;449,1;160;1
22,2;451,1;160,4;1
22,3;453,1;160,8;1
22,4;455,1;161,2;1
22,5;457,1;161,6;1
22,6;459,1;162;1
22,7;461,1;162,4;1
22,8;463,1;162,8;1
22,9;465,1;163,2;1
23;467,1;163,6;1
23,1;469,1;164;1
23,2;471,1;164,4;1
23,3;473,1;164,8;1
23,4;475,1;165,2;1
23,5;477,1;165,6;1
23,6;479,1;166;1
23,7;481,1;166,4;1
23,8;483,1;166,8;1
23,9;485,1;167,2;1
24;487,1;167,6;1
24,1;489,1;168;1
24,2;491,1;168,4;1
24,3;493,1;168,8;1
24,4;495,1;169,2;1
24,5;497,1;169,6;1
24,6;499,1;170;1
24,7;501,1;170,4;1
24,8;503,1;170,8;1
24,9;505,1;171,2;1
25;507,1;171,6;1
25,1;509,1;172;1
25,2;511,1;172,4;1
25,3;513,1;172,8;1
25,4;515,1;173,2;1
25,5;517,1;173,6;1
25,6;519,1;174;1
25,7;521,1;174,4;1
25,8;523,1;174,8;1
25,9;525,1;175,2;1
